Date,Country,City,Street,Type,Subtype,Location
"Jan 5, 2022",BR,São José dos Pinhais,R. Francisco de Paula Lobo Araújo,ACCIDENT,,Point(-49.206874 -25.522741)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.287874 -25.547687)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.315525 -25.535883)
"Jan 5, 2022",BR,São José dos Pinhais,BR-376 N Rod. Henrique Herwig,JAM,JAM_HEAVY_TRAFFIC,Point(-49.190583 -25.542978)
"Jan 5, 2022",BR,Curitiba,Saída 116,JAM,JAM_HEAVY_TRAFFIC,Point(-49.306418 -25.558445)
"Jan 5, 2022",BR,Curitiba,R. Jacarezinho,JAM,JAM_HEAVY_TRAFFIC,Point(-49.292027 -25.422179)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.15939 -25.564885)
"Jan 5, 2022",BR,Curitiba,R. Cons. Laurindo,JAM,JAM_MODERATE_TRAFFIC,Point(-49.26 -25.44155)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,JAM,,Point(-49.280395 -25.50202)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,,Point(-49.211223 -25.571115)
"Jan 5, 2022",BR,Curitiba,Av. Pres. Kennedy,JAM,JAM_HEAVY_TRAFFIC,Point(-49.28077 -25.467484)
"Jan 5, 2022",BR,Curitiba,R. Itatiaia,JAM,JAM_HEAVY_TRAFFIC,Point(-49.310715 -25.47815)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_MODERATE_TRAFFIC,Point(-49.20829 -25.391788)
"Jan 5, 2022",BR,Curitiba,null,JAM,JAM_HEAVY_TRAFFIC,Point(-49.365005 -25.430384)
"Jan 5, 2022",BR,Curitiba,Av. Anibal Khury,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.33507 -25.522235)
"Jan 5, 2022",BR,Curitiba,Av. República Argentina,JAM,JAM_HEAVY_TRAFFIC,Point(-49.287878 -25.449391)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.212245 -25.570821)
"Jan 5, 2022",BR,Pinhais,null,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.164468 -25.43719)
"Jan 5, 2022",BR,Curitiba,R. Dr. João Tobias P. Rebelo,JAM,JAM_HEAVY_TRAFFIC,Point(-49.295704 -25.47815)
"Jan 5, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.204464 -25.388641)
"Jan 5, 2022",BR,Curitiba,R. Irmãs Paulinas,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.291426 -25.491517)
"Jan 5, 2022",BR,Curitiba,R. Francisco Raitani,ACCIDENT,,Point(-49.294099 -25.505326)
"Jan 5, 2022",BR,Colombo,null,JAM,,Point(-49.152977 -25.358952)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.344195 -25.492653)
"Jan 5, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,JAM,JAM_MODERATE_TRAFFIC,Point(-49.19317 -25.482529)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.34605 -25.487731)
"Jan 5, 2022",BR,null,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.224598 -25.569383)
"Jan 5, 2022",BR,Curitiba,R. Francisco Frischmann,JAM,,Point(-49.295454 -25.47304)
"Jan 5, 2022",BR,Curitiba,R. Sebastião Alves Ferreira,JAM,,Point(-49.202648 -25.412013)
"Jan 5, 2022",BR,São José dos Pinhais,null,JAM,JAM_MODERATE_TRAFFIC,Point(-49.175174 -25.535688)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,JAM,,Point(-49.207145 -25.38993)
"Jan 5, 2022",BR,Curitiba,Av. Sete de Setembro,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.295667 -25.448715)
"Jan 5, 2022",BR,Curitiba,R. Campina da Lagoa,JAM,,Point(-49.25486 -25.531507)
"Jan 5, 2022",BR,Piraquara,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.10305 -25.480645)
"Jan 5, 2022",BR,São José dos Pinhais,R. Mendes Leitão,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.204356 -25.53664)
"Jan 5, 2022",BR,São José dos Pinhais,R. Paul Lepoutre,JAM,JAM_HEAVY_TRAFFIC,Point(-49.181001 -25.486438)
"Jan 5, 2022",BR,Curitiba,R. Isaac Guelmann,ACCIDENT,,Point(-49.295612 -25.482505)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,ACCIDENT_MINOR,Point(-49.136354 -25.522541)
"Jan 5, 2022",BR,São José dos Pinhais,R. Antônio Leandro de Souza,JAM,JAM_HEAVY_TRAFFIC,Point(-49.186979 -25.485401)
"Jan 5, 2022",BR,São José dos Pinhais,BR-376 S Rod. Henrique Herwig,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.181393 -25.570402)
"Jan 5, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,JAM,JAM_HEAVY_TRAFFIC,Point(-49.375067 -25.4323)
"Jan 5, 2022",BR,Curitiba,R. João Marchesini,WEATHERHAZARD,HAZARD_ON_ROAD,Point(-49.245214 -25.453312)
"Jan 5, 2022",BR,Curitiba,Av. Sete de Setembro,JAM,JAM_HEAVY_TRAFFIC,Point(-49.272556 -25.440007)
"Jan 5, 2022",BR,Curitiba,R. Jovino do Rosário,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.240516 -25.39196)
"Jan 5, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,JAM,JAM_HEAVY_TRAFFIC,Point(-49.286324 -25.33294)
"Jan 5, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.107998 -25.520394)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_HEAVY_TRAFFIC,Point(-49.252591 -25.466015)
"Jan 5, 2022",BR,Colombo,R. Dulcídio Falavinha,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.189008 -25.349863)
"Jan 5, 2022",BR,Curitiba,R. Lufrido Costa,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.299837 -25.53968)
"Jan 5, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.211169 -25.386694)
"Jan 5, 2022",BR,Curitiba,R. Alexandre Nadolny,JAM,JAM_MODERATE_TRAFFIC,Point(-49.219979 -25.37545)
"Jan 5, 2022",BR,Curitiba,R. Maestro Carlos Frank,JAM,JAM_MODERATE_TRAFFIC,Point(-49.246882 -25.524716)
"Jan 5, 2022",BR,Curitiba,R. Alm. Tamandaré,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.255777 -25.432574)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.34078 -25.506327)
"Jan 5, 2022",BR,Curitiba,V. Exclusiva de Ônibus,JAM,JAM_HEAVY_TRAFFIC,Point(-49.231086 -25.43278)
"Jan 5, 2022",BR,Curitiba,R. Chile,JAM,JAM_MODERATE_TRAFFIC,Point(-49.253203 -25.445737)
"Jan 5, 2022",BR,Curitiba,R. Duarte Cesino de Medeiros,JAM,JAM_MODERATE_TRAFFIC,Point(-49.228025 -25.449943)
"Jan 5, 2022",BR,Curitiba,Av. Pref. Omar Sabbag,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.250429 -25.438847)
"Jan 5, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,JAM,,Point(-49.324326 -25.438788)
"Jan 5, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,JAM,,Point(-49.103364 -25.522472)
"Jan 5, 2022",BR,São José dos Pinhais,R. São João,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.129844 -25.518855)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.317456 -25.534202)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_MODERATE_TRAFFIC,Point(-49.219632 -25.40793)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.209598 -25.571155)
"Jan 5, 2022",BR,Curitiba,R. Francisco Nunes,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.258905 -25.441759)
"Jan 5, 2022",BR,São José dos Pinhais,Saída 614A,JAM,JAM_HEAVY_TRAFFIC,Point(-49.179931 -25.571128)
"Jan 5, 2022",BR,Curitiba,R. São João,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.225021 -25.379974)
"Jan 5, 2022",BR,Curitiba,Av. Comendador Franco,JAM,JAM_HEAVY_TRAFFIC,Point(-49.252426 -25.439534)
"Jan 5, 2022",BR,null,BR-376 S Rod. Henrique Herwig,JAM,JAM_HEAVY_TRAFFIC,Point(-49.17744 -25.581937)
"Jan 5, 2022",BR,Curitiba,R. João Dembinski,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.347321 -25.45743)
"Jan 5, 2022",BR,Curitiba,R. Amâncio Moro,JAM,JAM_MODERATE_TRAFFIC,Point(-49.260348 -25.420295)
"Jan 5, 2022",BR,Curitiba,R. Eça de Queiroz,JAM,JAM_MODERATE_TRAFFIC,Point(-49.258309 -25.402513)
"Jan 5, 2022",BR,Curitiba,null,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.226824 -25.424341)
"Jan 5, 2022",BR,Colombo,Av. Abel Scuissiato,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.186167 -25.375395)
"Jan 5, 2022",BR,Curitiba,Av. Pref. Lothario Meissner,JAM,JAM_MODERATE_TRAFFIC,Point(-49.241689 -25.444048)
"Jan 5, 2022",BR,Curitiba,R. Alberto Twardowski,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.244719 -25.444855)
"Jan 5, 2022",BR,Piraquara,PR-415 Rod. João Leopoldo Jacomel,JAM,,Point(-49.099674 -25.458405)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.229644 -25.568539)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_MODERATE_TRAFFIC,Point(-49.250397 -25.461173)
"Jan 5, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.21391 -25.493343)
"Jan 5, 2022",BR,Curitiba,R. Dr. Aluízio França,WEATHERHAZARD,HAZARD_WEATHER_FLOOD,Point(-49.306046 -25.425843)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.251547 -25.564075)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.297955 -25.545472)
"Jan 5, 2022",BR,Curitiba,BR-476 Est. da Ribeira,JAM,,Point(-49.205885 -25.388262)
"Jan 5, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,ACCIDENT,,Point(-49.270191 -25.437489)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.254586 -25.563569)
"Jan 5, 2022",BR,Piraquara,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.090704 -25.466501)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_MODERATE_TRAFFIC,Point(-49.327801 -25.528282)
"Jan 5, 2022",BR,Curitiba,R. Engenheiros Rebouças,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.251123 -25.438651)
"Jan 5, 2022",BR,Curitiba,R. Prof. Nivaldo Braga,JAM,,Point(-49.220565 -25.439942)
"Jan 5, 2022",BR,Curitiba,Av. Pref. Omar Sabbag,JAM,JAM_MODERATE_TRAFFIC,Point(-49.250133 -25.439368)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.276423 -25.553326)
"Jan 5, 2022",BR,Curitiba,R. Eduardo Aguirre Calabresi,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.241951 -25.432958)
"Jan 5, 2022",BR,São José dos Pinhais,Saída 614 B,JAM,JAM_HEAVY_TRAFFIC,Point(-49.181795 -25.568438)
"Jan 5, 2022",BR,Colombo,R. Dulcídio Falavinha,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.190721 -25.346592)
"Jan 5, 2022",BR,Curitiba,R. Campos Sales,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.258788 -25.411953)
"Jan 5, 2022",BR,Colombo,BR-116 N Rod. Régis Bittencourt,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.140494 -25.372697)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.264795 -25.560026)
"Jan 5, 2022",BR,Curitiba,null,JAM,,Point(-49.220386 -25.45947)
"Jan 5, 2022",BR,Curitiba,R. Francisco Frischmann,JAM,JAM_HEAVY_TRAFFIC,Point(-49.295559 -25.473311)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.212286 -25.570816)
"Jan 5, 2022",BR,Curitiba,R. Amâncio Moro,JAM,JAM_HEAVY_TRAFFIC,Point(-49.260823 -25.420721)
"Jan 5, 2022",BR,Curitiba,R. Bento Viana,JAM,,Point(-49.284916 -25.443418)
"Jan 5, 2022",BR,Curitiba,R. São José de Arimatéia,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.268184 -25.537978)
"Jan 5, 2022",BR,Curitiba,Av. Anita Garibaldi,JAM,JAM_HEAVY_TRAFFIC,Point(-49.264597 -25.35233)
"Jan 5, 2022",BR,Curitiba,R. Ubaldino do Amaral,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.260062 -25.424173)
"Jan 5, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.240264 -25.457222)
"Jan 5, 2022",BR,Curitiba,Av. Nossa Sra. da Luz,WEATHERHAZARD,HAZARD_ON_ROAD,Point(-49.24155 -25.415745)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_WEATHER_FOG,Point(-49.341488 -25.503411)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_WEATHER_FLOOD,Point(-49.218102 -25.404861)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.196225 -25.571456)
"Jan 5, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.245652 -25.449506)
"Jan 5, 2022",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,ACCIDENT_MINOR,Point(-49.365372 -25.420869)
"Jan 5, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.180917 -25.487847)
"Jan 5, 2022",BR,Piraquara,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.118035 -25.49808)
"Jan 5, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.201674 -25.388798)
"Jan 5, 2022",BR,Curitiba,R. Mariano Torres - Pista Esq.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.260782 -25.434518)
"Jan 5, 2022",BR,São José dos Pinhais,BR-376 N Rod. Henrique Herwig,JAM,JAM_HEAVY_TRAFFIC,Point(-49.180957 -25.571155)
"Jan 5, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.306753 -25.558587)
"Jan 5, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.265001 -25.43525)
"Jan 5, 2022",BR,Quatro Barras,BR-116 S Rod. Régis Bittencourt,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.071403 -25.357763)
"Jan 5, 2022",BR,Piraquara,R. Herbert Trap,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.127792 -25.45252)
"Jan 5, 2022",BR,Pinhais,Av. Ayrton Senna da Silva,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.195433 -25.444204)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.212948 -25.570734)
"Jan 5, 2022",BR,Curitiba,R. Des. Westphalen,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.270648 -25.437559)
"Jan 5, 2022",BR,Curitiba,R. Estados Unidos,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.245602 -25.401475)
"Jan 5, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.337518 -25.430582)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.270539 -25.556715)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_ROAD_ROAD_KILL,Point(-49.208675 -25.571439)
"Jan 5, 2022",BR,Curitiba,Vd. Colorado,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.257549 -25.439903)
"Jan 5, 2022",BR,São José dos Pinhais,R. São José,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.200304 -25.522187)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.36517 -25.435971)
"Jan 5, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,ACCIDENT,ACCIDENT_MINOR,Point(-49.208684 -25.551345)
"Jan 5, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.284492 -25.446193)
"Jan 5, 2022",BR,Curitiba,R. Belém,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.250022 -25.402256)
"Jan 5, 2022",BR,Curitiba,Vd. Colorado,JAM,JAM_MODERATE_TRAFFIC,Point(-49.256518 -25.440682)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.250398 -25.461175)
"Jan 5, 2022",BR,Curitiba,R. Francisco Raitani,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.294026 -25.505704)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.196198 -25.571451)
"Jan 5, 2022",BR,Curitiba,Av. Comendador Franco,JAM,,Point(-49.220672 -25.483707)
"Jan 5, 2022",BR,Curitiba,R. Com. Fontana,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.266468 -25.419064)
"Jan 5, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.188499 -25.484614)
"Jan 5, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,WEATHERHAZARD,HAZARD_WEATHER_FOG,Point(-49.30688 -25.558855)
"Jan 5, 2022",BR,Curitiba,Al. Dr. Carlos de Carvalho,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.285729 -25.435292)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.324262 -25.530917)
"Jan 5, 2022",BR,null,BR-476 Rod. do Xisto,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.324632 -25.548978)
"Jan 5, 2022",BR,Curitiba,Av. São José,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.24164 -25.435145)
"Jan 5, 2022",BR,Colombo,BR-476 Est. da Ribeira,JAM,JAM_HEAVY_TRAFFIC,Point(-49.193666 -25.374775)
"Jan 5, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,JAM,JAM_HEAVY_TRAFFIC,Point(-49.374799 -25.432381)
"Jan 5, 2022",BR,Curitiba,Av. Ver. Toaldo Túlio,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.344512 -25.409859)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.335392 -25.518208)
"Jan 5, 2022",BR,Curitiba,Av. Comendador Franco,ACCIDENT,,Point(-49.227266 -25.474713)
"Jan 5, 2022",BR,Curitiba,R. São João,ACCIDENT,ACCIDENT_MINOR,Point(-49.225743 -25.38049)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.36256 -25.451193)
"Jan 5, 2022",BR,Curitiba,R. Engenheiros Rebouças,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.272743 -25.44691)
"Jan 5, 2022",BR,Curitiba,R. Belém,WEATHERHAZARD,,Point(-49.249894 -25.40212)
"Jan 5, 2022",BR,São José dos Pinhais,Saída 614 B,JAM,JAM_HEAVY_TRAFFIC,Point(-49.181795 -25.568311)
"Jan 5, 2022",BR,Curitiba,Av. Comendador Franco,ACCIDENT,ACCIDENT_MINOR,Point(-49.240278 -25.457203)
"Jan 5, 2022",BR,null,BR-376 S Rod. Henrique Herwig,JAM,JAM_HEAVY_TRAFFIC,Point(-49.178977 -25.577414)
"Jan 5, 2022",BR,Piraquara,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.112794 -25.49096)
"Jan 5, 2022",BR,Curitiba,R. Aleixo Bettega,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.282289 -25.482024)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.295267 -25.545858)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.366032 -25.43)
"Jan 5, 2022",BR,Curitiba,null,ACCIDENT,,Point(-49.201338 -25.388672)
"Jan 5, 2022",BR,Curitiba,R. Belém,WEATHERHAZARD,HAZARD_ON_ROAD_OBJECT,Point(-49.249856 -25.402079)
"Jan 5, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.094165 -25.526663)
"Jan 5, 2022",BR,Curitiba,R. Mariano Torres - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.262136 -25.431227)
"Jan 5, 2022",BR,Curitiba,R. Dr. Danilo Gomes,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.254366 -25.502728)
"Jan 5, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.198541 -25.571829)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.222054 -25.414251)
"Jan 5, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.337812 -25.442341)
"Jan 5, 2022",BR,Curitiba,Av. Água Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.288944 -25.453781)
"Jan 5, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.287009 -25.447002)
"Jan 5, 2022",BR,Piraquara,PR-415 Rod. João Leopoldo Jacomel,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.082154 -25.459909)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.317356 -25.534261)
"Jan 5, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,WEATHERHAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,Point(-49.265038 -25.435263)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.310406 -25.541527)
"Jan 5, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.361567 -25.453683)
"Jan 5, 2022",BR,Curitiba,R. Prof. João Falarz,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.3436 -25.443868)
"Jan 5, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.234971 -25.446709)
"Jan 5, 2022",BR,null,PR-418 Contorno Norte,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.294059 -25.353738)
"Jan 5, 2022",BR,Curitiba,R. José de Alencar,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.253509 -25.425788)
"Jan 5, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,JAM,JAM_MODERATE_TRAFFIC,Point(-49.377117 -25.431086)
"Jan 5, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.36709 -25.43205)
"Jan 5, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.244273 -25.565704)
